Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
850294,The Everyday Investor: Building Wealth with Venture Capital,Paid,Intermediate Level,06/06/16,Business Finance,2.5,12,20,2,176
1110256,QuickBooks Online : Inventory Management For Non-Finance,Paid,All Levels,20/04/17,Business Finance,1.07,10,35,4,8
439210,Law Matters,Paid,Beginner Level,27/03/15,Business Finance,0.45,12,20,1,327
597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,Paid,All Levels,08/10/15,Business Finance,3.0,79,95,0,264
773502,Financial Accounting Part 2 - Passing The Class,Paid,Beginner Level,01/05/17,Business Finance,4.5,36,20,4,15
262818,Simple Options Trading System,Paid,Intermediate Level,31/07/14,Business Finance,1.5,16,35,2,104
255046,Investments and Financial Markets,Paid,Beginner Level,22/07/14,Business Finance,1.5,19,40,3,71
295909,Legal Accounting,Paid,All Levels,20/09/14,Business Finance,4.0,49,110,6,26
1153876,"Term Loan Appraisal for bankers, credit analysts",Paid,Beginner Level,03/04/17,Business Finance,6.5,28,20,2,11
83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,Paid,Beginner Level,27/08/13,Business Finance,5.5,58,20,7,1294
75182,Trade Show Samurai,Paid,All Levels,29/08/13,Business Finance,0.516666667,7,95,7,32
236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,Paid,All Levels,28/11/16,Business Finance,2.5,25,135,16,313
788796,The Cost of Capital: The Key To Attract Venture Capitalists,Paid,All Levels,22/03/16,Business Finance,1.08,6,50,4,635
508796,Accounting for School Students,Paid,All Levels,22/05/15,Business Finance,1.5,12,30,2,1311
739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,Paid,Intermediate Level,25/01/16,Business Finance,1.0,13,70,9,288
725872,Certificate in MYOB AccountRight Premier 2017 Course,Paid,All Levels,10/03/16,Business Finance,3.0,29,200,18,97
894336,Master The Psychology of Forex & Binary Options Trading,Paid,Intermediate Level,04/07/16,Business Finance,1.0,7,20,16,53
334820,Learn to Pick the Right Stock Broker Account,Paid,Beginner Level,24/12/14,Business Finance,0.566666667,14,40,3,1102
619786,Profit During Crashing Markets: A Step-by-Step Guide,Paid,All Levels,16/05/16,Business Finance,1.0,18,195,11,57
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),Free,All Levels,05/07/14,Business Finance,1.0,6,0,22,2058
1024862,Making Tax Digital - UK HMRC Legislation Explained,Free,All Levels,06/06/17,Business Finance,1.0,7,0,0,743
791574,Succeed in Futures Even if You Don't Know Where to Start,Free,All Levels,02/01/17,Business Finance,1.0,15,0,19,3014
788720,Cost of Capital and Weighted Average Cost of Capital,Free,All Levels,11/04/16,Business Finance,1.0,22,0,3,405
803028,Optimizing investment to maximise your return,Free,All Levels,25/03/16,Business Finance,1.03,11,0,22,1696
196164,Studying the CFA Program exams (Mandarin language version),Free,All Levels,09/04/14,Business Finance,1.07,5,0,9,1168
826168,Grundlagen der finanziellen UnabhÃ¤ngigkeit,Free,All Levels,21/04/16,Business Finance,1.5,9,0,96,1059
1268616,Condor Broken Wing Butterfly Options Trading Course System,Free,All Levels,06/07/17,Business Finance,1.5,15,0,0,16
936884,Free Options 101 - Basic of Call and Put Options in 1 Hours,Free,All Levels,22/08/16,Business Finance,1.5,26,0,71,2481
712994,Learn Wave accounting to maintain books properly,Free,All Levels,13/01/16,Business Finance,3.0,27,0,50,1089
1047508,Make yourself a Santa Claus: Photoshop Manipulation,Free,All Levels,22/12/16,Graphic Design,0.566666667,8,0,20,2665
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,Free,All Levels,02/03/17,Graphic Design,0.566666667,18,0,115,4776
590794,Illustrator Quick Tipï¼š10åˆ†ã§Kawaiiã‚«ãƒ¡ãƒ¬ã‚ªãƒ³ã‚’æã“ã†,Free,All Levels,31/08/15,Graphic Design,1.0,7,0,24,381
650720,Creare un logo con Adobe Illustrator,Free,All Levels,28/10/15,Graphic Design,1.0,13,0,121,1447
755680,Draw a realistic Fantail using pencil,Free,All Levels,11/02/16,Graphic Design,1.0,20,0,109,6754
1245392,Voxel 3D Model Creation Course,Free,All Levels,08/06/17,Graphic Design,1.05,8,0,9,1031
1257870,Photoshop CC 2015 Top New Features,Free,All Levels,26/06/17,Graphic Design,1.05,13,0,3,1477
22445,Learn to Design a Letterhead - A Beginners Course,Free,All Levels,10/10/12,Graphic Design,1.13,13,0,423,24687
525446,Draw a Kitten,Free,All Levels,12/06/15,Graphic Design,1.5,11,0,68,3812
1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,Free,All Levels,13/06/17,Graphic Design,2.0,22,0,2,105
17349,Figure Drawing From Life Using The Reilly Technique.,Free,All Levels,09/05/12,Graphic Design,2.5,22,0,1041,47811
1181578,Deinen Roman setzen mit PagePlus in 10 einfachen Schritten,Free,All Levels,24/04/17,Graphic Design,3.5,25,0,6,69
348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,Free,All Levels,29/11/14,Graphic Design,4.5,45,0,1779,53851
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,Free,All Levels,20/06/16,Graphic Design,6.5,77,0,125,5301
399938,Professional Logo Design in Adobe Illustrator,Free,All Levels,22/01/15,Graphic Design,7.5,45,0,1563,44044
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,Free,All Levels,13/12/16,Musical Instruments,0.566666667,13,0,40,3042
762374,Guitar Lessons - String Bending And Vibrato Essentials,Free,All Levels,15/02/16,Musical Instruments,1.0,5,0,28,3325
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,Free,All Levels,23/11/15,Musical Instruments,1.13,6,0,23,1631
806638,Blues Master - Beginner's Techniques Piano Course,Free,All Levels,28/03/16,Musical Instruments,1.5,16,0,41,2618
873386,Guitar Lessons: The Essential Beginner & Intermediate Course,Free,All Levels,10/06/16,Musical Instruments,2.0,23,0,39,2566
1191088,Learn to play in the Key of G on any Bluegrass Instrument,Free,All Levels,29/05/17,Musical Instruments,2.5,36,0,3,349
217978,ãƒ–ãƒ«ãƒ¼ã‚¹ã‚®ã‚¿ãƒ¼å…¥é–€,Free,All Levels,16/05/14,Musical Instruments,3.5,23,0,6,462
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,Free,All Levels,20/04/16,Musical Instruments,3.5,24,0,28,2610
364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",Free,All Levels,02/03/15,Musical Instruments,4.0,29,0,107,5543
1248974,Learn Bootstrap 4 by Example,Free,All Levels,12/06/17,Web Development,1.0,9,0,54,5542
808622,AngularJS Authentication: Secure Your App with Auth0,Free,All Levels,31/03/16,Web Development,1.0,13,0,1080,21689
552598,WordPress in under an hour - Create/manage your own website!,Free,All Levels,14/07/15,Web Development,1.0,15,0,86,6474
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,Free,All Levels,14/01/16,Web Development,1.0,19,0,110,10780
470288,EMMET Faster HTML & CSS workflow - Best Tool For Developers,Free,All Levels,09/04/15,Web Development,1.0,20,0,1097,26697
646056,How to Make a Video Blog Website From Scratch w/ Wordpress,Free,All Levels,21/10/15,Web Development,1.0,22,0,163,12952
628222,How to Make an Online Portfolio Website from Scratch,Free,All Levels,02/10/15,Web Development,1.0,25,0,232,14026
866696,REST WCF Service in ASP.NET,Free,All Levels,08/06/16,Web Development,1.08,5,0,561,7905
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",Free,All Levels,07/03/17,Web Development,1.13,9,0,17,2464
954948,Build Responsive Websites  in an Hour using Portalfin,Free,All Levels,25/09/16,Web Development,1.13,17,0,42,2859
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,Free,All Levels,03/03/16,Web Development,1.5,15,0,286,13016
366720,CSS Image filters - The modern web images color manipulation,Free,All Levels,10/12/14,Web Development,1.5,16,0,53,6315
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,Free,All Levels,16/08/16,Web Development,1.5,18,0,473,13535
374590,Create a Professional Website Without Programming/Coding,Free,All Levels,17/01/15,Web Development,1.5,20,0,93,5421
763774,JavaScript Game Development: Create Your Own Breakout Game,Free,All Levels,26/09/16,Web Development,1.5,21,0,314,10179
375136,Rock Solid Wordpress Security - Secure Web Development,Free,All Levels,27/12/14,Web Development,1.5,23,0,92,5052
766592,HTML Complete Course - Beginner to Expert,Free,All Levels,28/02/16,Web Development,1.5,28,0,615,20073
639654,How to Make a Single Page Website for Freelancers & Agencies,Free,All Levels,15/10/15,Web Development,1.5,30,0,283,17463
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,Free,All Levels,20/12/16,Web Development,1.5,33,0,8,3118
188692,Build a Responsive Website with a Modern Flat Design,Free,All Levels,26/03/14,Web Development,2.0,17,0,354,16527
1106646,Laravel Blog Development Starter,Free,All Levels,13/02/17,Web Development,2.0,20,0,138,4499
21386,Beginner Photoshop to HTML5 and CSS3,Free,All Levels,27/07/12,Web Development,2.0,22,0,1716,73110
1041426,How To Build And Make A Wordpress Website From Scratch 2017,Free,All Levels,23/01/17,Web Development,2.0,24,0,166,7055
394832,Fun and creative web engineering with Python and Web2py,Free,All Levels,09/06/15,Web Development,2.0,25,0,319,10917
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,Free,All Levels,08/03/16,Web Development,2.0,28,0,368,7304
155640,Building a Search Engine in PHP & MySQL,Free,All Levels,03/02/14,Web Development,2.5,12,0,379,10110
128950,Learn to Build Websites using Twitter Bootstrap,Free,All Levels,14/04/14,Web Development,2.5,12,0,523,15134
295843,Introduction to Laravel 4,Free,All Levels,12/09/14,Web Development,2.5,22,0,411,9110
911318,Master ECMAScript 2015 (ES6),Free,All Levels,28/11/16,Web Development,2.5,37,0,441,7438
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,Free,All Levels,30/12/15,Web Development,3.0,13,0,2104,41478
370752,How to Make a Wordpress Website 2017,Free,All Levels,14/01/15,Web Development,3.0,18,0,235,12293
473160,Web Design for Web Developers: Build Beautiful Websites!,Free,All Levels,13/04/15,Web Development,3.0,20,0,6512,98867
708558,Learn HTML Basics From Scratch,Free,All Levels,29/12/15,Web Development,3.0,21,0,52,5004
1079624,HTML and CSS for Absolute Beginners,Free,All Levels,20/01/17,Web Development,3.0,26,0,52,4410
511934,AngularJS For Beginners,Free,All Levels,30/06/15,Web Development,3.0,53,0,1948,30531
364616,Learn how to quickly build websites using Wordpress,Free,All Levels,18/12/14,Web Development,3.5,28,0,406,15715
716310,Create a Powerful Website with the Cool Bootstrap Framework,Free,All Levels,02/02/16,Web Development,4.0,25,0,41,7142
128946,Learn Responsive Web Development from Scratch,Free,All Levels,09/12/13,Web Development,4.5,24,0,2692,59639
772618,Learn Object Oriented PHP By Building a Complete Website,Free,All Levels,01/03/16,Web Development,4.5,32,0,2618,36322
1079078,Drupal 8 Site Building,Free,All Levels,01/05/17,Web Development,4.5,48,0,23,1942
1065250,Up and Running with jQuery,Free,All Levels,03/02/17,Web Development,5.0,19,0,138,3324
1166070,Complete Bootstrap 4 course - build 3 projects,Free,All Levels,07/04/17,Web Development,5.0,36,0,241,7865
548068,JavaScript Fundamentals,Free,All Levels,20/12/16,Web Development,5.0,100,0,71,4409
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,Free,All Levels,19/03/15,Web Development,6.0,50,0,5660,70773
130064,Practical PHP: Master the Basics and Code Dynamic Websites,Free,All Levels,18/07/14,Web Development,6.5,45,0,4598,83737
41295,Learn HTML5 Programming From Scratch,Free,All Levels,13/02/13,Web Development,10.5,45,0,8629,268923
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,Free,All Levels,10/08/14,Web Development,17.5,87,0,1342,29990
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,Free,All Levels,16/02/16,Web Development,21.0,122,0,146,4503
998706,Curso de Day Trader para Iniciantes,Free,Beginner Level,03/11/16,Business Finance,1.5,13,0,200,1278
915206,MetaTrader4 Platform Training,Free,Beginner Level,21/09/16,Business Finance,1.5,15,0,45,1819
369726,CÃ³mo ganar dinero invirtiendo en bolsa,Free,Beginner Level,01/04/16,Business Finance,2.0,10,0,306,2740
123242,Surviving Introduction to Finance,Free,Beginner Level,05/02/14,Business Finance,3.0,13,0,7,1362
874656,Create Stunning Infographics to Share your Ideas,Free,Beginner Level,14/08/16,Graphic Design,0.5,7,0,470,5175
733878,Adobe Illustrator Course in Urdu Basics Level Training,Free,Beginner Level,19/01/16,Graphic Design,1.0,8,0,57,1433
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,Free,Beginner Level,04/10/15,Graphic Design,1.0,11,0,245,8786
930416,How to design a business card on Photoshop (for beginners),Free,Beginner Level,27/08/16,Graphic Design,1.0,12,0,197,5086
660876,Graphic Design - An Overview of the Field,Free,Beginner Level,09/11/15,Graphic Design,1.0,12,0,2215,23229
1261122,ç”»åƒåŠ å·¥ã®åˆå¿ƒè€…ã§ã‚‚ã€Œï¼‘æ—¥ã€ã§åˆæ­©ã‚’è¦šãˆã‚‰ã‚Œã‚‹ç„¡æ–™è¬›åº§,Free,Beginner Level,22/06/17,Graphic Design,1.0,18,0,0,21
611370,"Quote Images for Pinterest, Facebook, & Instagram",Free,Beginner Level,24/09/15,Graphic Design,1.0,18,0,576,12103
896742,Aprenda Modelagem 3D com o 123D Design,Free,Beginner Level,07/07/16,Graphic Design,1.0,27,0,26,334
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),Free,Beginner Level,20/06/17,Graphic Design,1.07,6,0,3,946
809216,Canva: Design Album Cover Artwork in Minutes - No More Fees!,Free,Beginner Level,07/04/16,Graphic Design,1.07,11,0,42,3103
1156778,How to stylize your photos in Photoshop with color overlays,Free,Beginner Level,30/03/17,Graphic Design,1.5,17,0,58,3512
723818,Adobe Indesign CC BaÅŸlangÄ±Ã§,Free,Beginner Level,14/01/16,Graphic Design,2.5,22,0,21,637
1223336,Photoshop Essentials - Uma IntroduÃ§Ã£o Detalhada,Free,Beginner Level,22/05/17,Graphic Design,2.5,24,0,39,800
901082,"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",Free,Beginner Level,12/08/16,Graphic Design,2.5,28,0,27,3108
611804,Primeros Pasos con Photoshop CC,Free,Beginner Level,23/09/15,Graphic Design,2.5,31,0,654,6429
1185535,CÃ³mo crear maquetas con Adobe XD,Free,Beginner Level,28/05/17,Graphic Design,3.0,21,0,2,217
1226518,Photoshop & Illustrator CC Essentials in Arabic,Free,Beginner Level,31/05/17,Graphic Design,3.5,33,0,193,3329
609642,Ferramentas Visuais,Free,Beginner Level,09/10/15,Graphic Design,5.0,18,0,42,817
1105794,Piano Music Theory (Back To Basics) by JFilt,Free,Beginner Level,13/02/17,Musical Instruments,0.5,12,0,308,4967
1254852,How to Play Piano - Your First Lesson!,Free,Beginner Level,23/06/17,Musical Instruments,0.516666667,13,0,7,662
829616,Aprendiendo Piano: Ejercicios de calentamiento,Free,Beginner Level,27/04/16,Musical Instruments,0.55,11,0,109,1876
961630,Beginner Guitar Quick-Start Course,Free,Beginner Level,27/09/16,Musical Instruments,1.0,7,0,20,2084
696630,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",Free,Beginner Level,21/12/15,Musical Instruments,1.0,7,0,193,4529
1196538,Piano Building Blocks: Learn Chord Additions & Variations,Free,Beginner Level,02/07/17,Musical Instruments,1.0,9,0,0,375
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,Free,Beginner Level,23/04/16,Musical Instruments,1.0,11,0,45,1094
566856,Learn Monster GODJ,Free,Beginner Level,29/07/15,Musical Instruments,1.0,12,0,29,991
286070,5 lecciones que todo guitarrista debe tomar,Free,Beginner Level,22/08/14,Musical Instruments,1.0,14,0,263,4452
1257976,Your First 10 Guitar Lessons - Learn how to play guitar,Free,Beginner Level,28/06/17,Musical Instruments,1.0,18,0,4,924
521440,The Essentials of Acoustic Guitar Strumming Patterns,Free,Beginner Level,01/07/15,Musical Instruments,1.0,19,0,51,2995
385684,Guitar Kick Start,Free,Beginner Level,19/03/15,Musical Instruments,1.0,22,0,47,3160
315576,Guitar Crash Course (No Experience Necessary),Free,Beginner Level,21/01/15,Musical Instruments,1.0,29,0,78,5769
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,Free,Beginner Level,30/05/16,Musical Instruments,1.0,38,0,183,6292
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",Free,Beginner Level,03/07/15,Musical Instruments,1.02,6,0,30,2577
409818,Get started playing blues harmonica,Free,Beginner Level,30/03/15,Musical Instruments,1.02,23,0,398,6853
198660,Tenor Banjo for Absolute Beginners,Free,Beginner Level,19/07/14,Musical Instruments,1.02,34,0,161,3167
583752,Introduction to Piano - By PGN Piano!,Free,Beginner Level,16/08/15,Musical Instruments,1.07,8,0,772,14922
1186514,Learn to Play Harp: Beginners Course,Free,Beginner Level,28/04/17,Musical Instruments,1.08,10,0,7,408
645202,The Total Beginner's Guitar Course,Free,Beginner Level,24/03/16,Musical Instruments,1.5,17,0,357,9193
968026,Learn to Play Tabla - The Indian drums,Free,Beginner Level,04/07/17,Musical Instruments,1.5,20,0,0,1
1266892,Getting Started with the Guitar in 5 Days,Free,Beginner Level,03/07/17,Musical Instruments,1.5,24,0,1,270
970462,Ukelele exprÃ©s: aprende a tocar en menos de un mes,Free,Beginner Level,17/10/16,Musical Instruments,1.5,25,0,64,888
592122,What you can learn before Piano Lessons,Free,Beginner Level,01/09/15,Musical Instruments,1.5,31,0,1,61
1200374,Strumming from scratch - Rhythm guitar lesson for Beginners,Free,Beginner Level,04/05/17,Musical Instruments,2.0,13,0,11,530
955914,A beginner`s guide to fingerpicking and strumming guitar',Free,Beginner Level,13/09/16,Musical Instruments,2.0,20,0,29,3481
198690,Acoustic Guitar Basics,Free,Beginner Level,07/08/14,Musical Instruments,2.0,21,0,224,14495
1116196,Essential Theory and Technique for Guitar,Free,Beginner Level,24/02/17,Musical Instruments,2.0,22,0,34,2285
1217408,Drums for Beginners,Free,Beginner Level,19/06/17,Musical Instruments,3.0,15,0,4,1618
555340,Play Piano in 30 Days! - Start Playing NOW!,Free,Beginner Level,26/07/15,Musical Instruments,3.0,58,0,410,5188
41884,Getting Started with Playing Guitar,Free,Beginner Level,29/05/13,Musical Instruments,4.0,26,0,1141,47652
19421,Free Beginner Electric Guitar Lessons,Free,Beginner Level,15/06/12,Musical Instruments,4.5,95,0,1042,101154
1054814,Learn to Create Responsive Layouts in 30 Minutes,Free,Beginner Level,17/01/17,Web Development,0.5,6,0,174,5301
737468,How To Create a Local Wordpress Environment,Free,Beginner Level,07/02/16,Web Development,0.516666667,12,0,163,4306
336938,Learn How To Build a Web Application Without Coding,Free,Beginner Level,04/03/15,Web Development,0.533333333,10,0,311,9364
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,Free,Beginner Level,20/09/15,Web Development,0.533333333,13,0,261,8770
856968,How to Make a Wordpress Website 2017,Free,Beginner Level,06/06/16,Web Development,0.566666667,10,0,137,2437
188828,Web Hosting Set Up and WordPress Installation For Beginners,Free,Beginner Level,08/04/14,Web Development,0.566666667,11,0,239,12563
270976,A how to guide in HTML,Free,Beginner Level,10/08/14,Web Development,0.583333333,8,0,205,7318
436496,SAP Crystal Reports with ASP.Net (Step by step),Free,Beginner Level,03/03/15,Web Development,1.0,5,0,304,7484
294408,Learn to Make an Animated Image Gallery using HTML5,Free,Beginner Level,20/11/14,Web Development,1.0,7,0,165,11080
1246622,Build and Deploy a LAMP server on AWS,Free,Beginner Level,19/06/17,Web Development,1.0,8,0,18,3571
540724,How To Setup Web Hosting,Free,Beginner Level,15/07/15,Web Development,1.0,8,0,242,11758
678150,Laravel Homestead,Free,Beginner Level,06/12/16,Web Development,1.0,9,0,110,3883
60792,Learn to Use jQuery UI Widgets,Free,Beginner Level,22/06/13,Web Development,1.0,9,0,521,23669
701634,ExpressJS Fundamentals,Free,Beginner Level,11/01/16,Web Development,1.0,9,0,914,21245
380178,Web Hosting Introduction: How to Publish Your Website Online,Free,Beginner Level,08/02/15,Web Development,1.0,11,0,137,5533
264790,How to Install WordPress From Scratch,Free,Beginner Level,19/07/14,Web Development,1.0,13,0,56,8415
382856,Create Startup Landing Page with Viral Marketing Strategies,Free,Beginner Level,02/01/15,Web Development,1.0,13,0,120,12974
212376,Getting Started as a Web Developer,Free,Beginner Level,16/08/14,Web Development,1.0,15,0,241,9833
1178394,Devtools 2017: The Basics of Chrome Developer Tools,Free,Beginner Level,14/04/17,Web Development,1.0,18,0,108,4569
65330,Web Development By Doing: HTML / CSS From Scratch,Free,Beginner Level,24/09/13,Web Development,1.0,21,0,2575,72932
1116366,HTML and CSS Foundations,Free,Beginner Level,23/06/17,Web Development,1.0,29,0,15,1544
593128,Install WordPress on Computer using XAMPP,Free,Beginner Level,26/08/15,Web Development,1.02,15,0,150,4290
909836,Ultimate JavaScript Strings,Free,Beginner Level,29/07/16,Web Development,1.02,20,0,117,3142
730542,Introduction to Voice Design with Amazon's Alexa,Free,Beginner Level,17/01/16,Web Development,1.08,6,0,1036,6742
465870,Beginning Oracle WebLogic for Administrators,Free,Beginner Level,15/04/15,Web Development,1.1,7,0,989,9786
1102962,Angular Material - Quickstart,Free,Beginner Level,09/03/17,Web Development,1.1,14,0,135,3766
756914,MongooseJS Essentials - Learn MongoDB for Node.js,Free,Beginner Level,12/03/16,Web Development,1.13,8,0,1106,21682
1239022,How To Create A Real Estate Website With Wordpress 2017,Free,Beginner Level,06/06/17,Web Development,1.5,11,0,32,3782
1158572,Learn Angular 4 from Scratch,Free,Beginner Level,01/05/17,Web Development,1.5,11,0,522,8693
1201054,Build CRUD Application - PHP & Mysql,Free,Beginner Level,04/05/17,Web Development,1.5,12,0,71,4405
294794,Create An HTML5 Video Player From Scratch,Free,Beginner Level,05/09/14,Web Development,1.5,12,0,1005,32260
846210,Learn HTML in 2 hours!,Free,Beginner Level,17/05/16,Web Development,1.5,13,0,235,5351
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,Free,Beginner Level,27/01/17,Web Development,1.5,16,0,183,7922
357726,Spring Framework 4 And Dependency Injection For Beginners,Free,Beginner Level,15/01/15,Web Development,1.5,16,0,1220,21147
314462,Quickstart AngularJS,Free,Beginner Level,22/11/14,Web Development,1.5,17,0,4047,64128
212624,Introduction to HTML,Free,Beginner Level,29/08/14,Web Development,1.5,18,0,212,8371
1161118,Dive Into Docker: The Docker Course for Developers,Free,Beginner Level,14/04/17,Web Development,1.5,22,0,313,6437
883706,Wordpress Beginner Tutorial: Build Your First Website,Free,Beginner Level,20/06/16,Web Development,1.5,23,0,104,6402
94432,Learn PHP Fundamentals From Scratch,Free,Beginner Level,16/10/13,Web Development,2.0,9,0,1236,48650
1191946,Getting Started with Angular 2+,Free,Beginner Level,27/04/17,Web Development,2.0,14,0,401,6909
699618,Learn HTML And CSS From Scratch,Free,Beginner Level,19/02/16,Web Development,2.0,18,0,240,11533
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,Free,Beginner Level,29/11/16,Web Development,2.0,19,0,137,6856
1122224,How To Make A Web Page With No Code,Free,Beginner Level,22/03/17,Web Development,2.0,23,0,20,2214
212374,Introduction to CSS Development,Free,Beginner Level,18/08/14,Web Development,2.0,25,0,415,15493
857270,Become a HTML and CSS Developer - Build a Responsive Site,Free,Beginner Level,25/05/16,Web Development,2.0,29,0,91,3894
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,Free,Beginner Level,06/10/14,Web Development,2.0,30,0,386,18496
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,Free,Beginner Level,02/01/17,Web Development,2.0,32,0,85,3784
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,Free,Beginner Level,30/03/17,Web Development,2.0,44,0,85,3655
1068590,Wordpress Website Mastery 2017,Free,Beginner Level,18/01/17,Web Development,2.5,22,0,64,5181
59535,HTML for Beginners,Free,Beginner Level,19/07/13,Web Development,2.5,35,0,336,8592
1127988,Angular Tutorial For Beginners,Free,Beginner Level,27/02/17,Web Development,2.5,36,0,112,5397
1176686,Mastering Basic CSS Selectors.,Free,Beginner Level,09/05/17,Web Development,3.0,14,0,23,3933
162274,Joomla 3 - The Basics,Free,Beginner Level,11/02/14,Web Development,3.0,17,0,411,19909
382786,Sass Workflow,Free,Beginner Level,06/02/15,Web Development,3.0,21,0,945,20890
173548,Build Your First Website in 1 Week with HTML5 and CSS3,Free,Beginner Level,08/04/14,Web Development,3.0,30,0,5924,120291
576722,Simple And Easy: Wordpress For Beginners,Free,Beginner Level,09/08/15,Web Development,3.0,32,0,196,5014
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,Free,Beginner Level,21/05/15,Web Development,3.0,38,0,750,26541
197828,Learn to Setup Websites from Scratch,Free,Beginner Level,14/04/14,Web Development,3.5,24,0,154,21087
59014,Coding for Entrepreneurs Basic,Free,Beginner Level,09/06/13,Web Development,3.5,27,0,279,161029
1227322,React vs Angular vs Vue.js by Example,Free,Beginner Level,02/06/17,Web Development,3.5,30,0,132,6958
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,Free,Beginner Level,06/04/16,Web Development,4.0,20,0,546,11666
1203894,How To Make an eCommerce Website With Wordpress 2017,Free,Beginner Level,09/05/17,Web Development,4.5,26,0,43,3493
340844,Learn HTML & CSS: How To Start Your Web Development Career,Free,Beginner Level,29/09/15,Web Development,4.5,60,0,689,15462
837950,Customizr - Learn WordPress with the ultimate creative theme,Free,Beginner Level,05/05/16,Web Development,5.0,69,0,81,4735
890810,Practical Understanding of PHP and MySQL,Free,Beginner Level,06/07/16,Web Development,5.5,24,0,217,12201
778084,Ruby on Rails a Beginners Guide,Free,Beginner Level,18/03/16,Web Development,6.5,88,0,346,13130
707962,Javascript Essentials,Free,Beginner Level,20/01/16,Web Development,8.5,41,0,5590,47062
311538,Foundations of Front-End Web Development,Free,Beginner Level,12/12/14,Web Development,20.5,129,0,300,8337
255592,GuÃ­a prÃ¡ctica para comprar acciones en la Bolsa de USA,Free,Intermediate Level,10/09/14,Business Finance,4.5,36,0,210,4876
902300,Convert Image to Vector in Adobe illustrator,Free,Intermediate Level,13/07/16,Graphic Design,0.516666667,13,0,158,3251
787340,Most Wanted Flat Design Techniques #1: Desert Island,Free,Intermediate Level,17/03/16,Graphic Design,1.0,15,0,143,4294
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,Free,Intermediate Level,20/03/16,Musical Instruments,1.0,9,0,14,970
99324,Acoustic Blues Guitar Lessons,Free,Intermediate Level,30/09/13,Musical Instruments,1.0,10,0,109,8217
1253224,Pentatonic Scale Crash Course for Bass Guitar,Free,Intermediate Level,15/06/17,Musical Instruments,1.0,24,0,6,898
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,Free,Intermediate Level,23/11/13,Musical Instruments,1.5,6,0,31,8240
1191750,"Jazz Guitar Tips, Tricks and Licks",Free,Intermediate Level,30/04/17,Musical Instruments,2.0,21,0,331,9351
575644,Building a Ruby on Rails Application with Neo4j,Free,Intermediate Level,18/08/15,Web Development,0.533333333,7,0,38,4830
1023062,Serverless Architecture on Amazon Web Services,Free,Intermediate Level,29/11/16,Web Development,0.55,8,0,978,13210
1207382,Optimizing Wordpress for More Speed and Revenue,Free,Intermediate Level,12/06/17,Web Development,0.583333333,7,0,16,2649
1033944,Serverless Workflow Management with AWS Step Functions,Free,Intermediate Level,08/12/16,Web Development,1.0,8,0,173,8768
811452,Create Website from scratch in Urdu & Hindi,Free,Intermediate Level,05/06/16,Web Development,1.0,9,0,91,3033
988982,Laravel Deployment - Launch your Laravel Application Online,Free,Intermediate Level,22/10/16,Web Development,1.0,13,0,101,4905
